"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0755479981071446,28,1292,1.71112857784492,"Adenyl ribonucleotide binding "," http://amigo.geneontology.org/amigo/term/GO:0032559"," trap1  si:dkey-81j8.6  ak5l  ttll12  kif13a  recql5  npr1a  syn1  ddx54  acbd3  abl1  ASS1  pkn3  dnah2  dyrk1b  myo6a  psmc4  abcc9  uckl1a  atp2b3a  syk  ror2  tk2  myo5b  wnk1b  PC  epha4a  gpr157"
0.076418872007808,2,9,19.6932565789474,"Regulation of T cell activation "," http://amigo.geneontology.org/amigo/term/GO:0050863"," gata3  si:dkey-70p6.1"
0.076418872007808,2,9,19.6932565789474,"Regulation of lymphocyte activation "," http://amigo.geneontology.org/amigo/term/GO:0051249"," gata3  si:dkey-70p6.1"
0.076418872007808,28,1295,1.70715536907284,"Adenyl nucleotide binding "," http://amigo.geneontology.org/amigo/term/GO:0030554"," trap1  si:dkey-81j8.6  ak5l  ttll12  kif13a  recql5  npr1a  syn1  ddx54  acbd3  abl1  ASS1  pkn3  dnah2  dyrk1b  myo6a  psmc4  abcc9  uckl1a  atp2b3a  syk  ror2  tk2  myo5b  wnk1b  PC  epha4a  gpr157"
0.076550188332367,36,1798,1.58072962506601,"Macromolecule biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009059"," ebf2  tfec  meis2a  rel  ascl1a  UNCX  faua  vgll4l  EIF5  cipcb  tbx5a  lmx1bb  lin9  eif3f  ssbp1  creb3l2  fubp3  MAF  creb5b  jazf1b  hoxa13b  hoxa11b  gata3  fli1b  etv2  tfb2m  pomt2  gins2  irf8  lin52  vsx2  nfil3  prkcbp1l  NR2F1  foxd5  rerea"
0.0778437671299469,7,160,3.44631990131579,"Cranial skeletal system development "," http://amigo.geneontology.org/amigo/term/GO:1904888"," rbm24b  meis2a  plcb3  vgll4l  eif3f  gata3  wnt5b"
0.0785699020473858,6,121,3.9061004784689,"Embryonic cranial skeleton morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048701"," rbm24b  meis2a  plcb3  vgll4l  gata3  wnt5b"
0.0809955656820769,6,122,3.87408326143227,"Embryonic skeletal system morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048704"," rbm24b  meis2a  plcb3  vgll4l  gata3  wnt5b"
0.0828963601438566,26,1185,1.72981307788051,"DNA binding "," http://amigo.geneontology.org/amigo/term/GO:0003677"," ebf2  meis2a  edf1  rel  ascl1a  UNCX  tbx5a  lmx1bb  mixl1  parp1  ssbp1  creb3l2  MAF  creb5b  hoxa13b  hoxa11b  gata3  taf3  fli1b  etv2  irf8  vsx2  NR2F1  foxd5  samd11  rerea"
0.0885052934653283,3,28,8.43996710526316,"Inward rectifier potassium channel activity "," http://amigo.geneontology.org/amigo/term/GO:0005242"," zgc:162160  abcc9  kcnj8"
0.0901918712496106,38,1956,1.53349129098361,"Gene expression "," http://amigo.geneontology.org/amigo/term/GO:0010467"," ebf2  tfec  rbm24b  meis2a  rel  papolg  ascl1a  UNCX  faua  prpf39  vgll4l  EIF5  cipcb  tbx5a  lmx1bb  lin9  eif3f  creb3l2  fubp3  MAF  creb5b  trmt1  jazf1b  hoxa13b  hoxa11b  gata3  fli1b  etv2  tfb2m  irf8  lin52  vsx2  nfil3  prkcbp1l  NR2F1  fam172a  foxd5  rerea"
0.0901918712496106,2,10,17.5051169590643,"Regulation of leukocyte activation "," http://amigo.geneontology.org/amigo/term/GO:0002694"," gata3  si:dkey-70p6.1"
0.0901918712496106,7,167,3.30186337850615,"Negative regulation of response to stimulus "," http://amigo.geneontology.org/amigo/term/GO:0048585"," akap12b  dlk2  parpbp  robo2  tmem88b  zmynd11  rerea"
0.0901918712496106,2,9,17.5051169590643,"Transcription repressor complex "," http://amigo.geneontology.org/amigo/term/GO:0017053"," lin9  lin52"
0.0901918712496106,20,841,1.87554824561403,"Nervous system development "," http://amigo.geneontology.org/amigo/term/GO:0007399"," prnpb  rel  npr1a  ascl1a  tcf7l2  actr10  tbx5a  lmx1bb  bcl11aa  robo2  robo1  gata3  DPYSL2  slit3  snx14  irf8  sptan1  znhit3  myo5b  wnt5b"
0.0917133177392112,3,29,8.14893375680581,"Positive regulation of Wnt signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0030177"," tmem198b  gid8a  wnt5b"
0.0917133177392112,3,29,8.14893375680581,"Cytoskeleton-dependent intracellular transport "," http://amigo.geneontology.org/amigo/term/GO:0030705"," kif13a  actr10  wdr34"
0.0917133177392112,17,674,1.98980898568859,"Intracellular signal transduction "," http://amigo.geneontology.org/amigo/term/GO:0035556"," cdc42se2  plcb3  arhgdia  rel  npr1a  mad1l1  akap12b  coa8  ralgps1  si:dkey-206f10.1  chn2  RHOV  si:dkey-70p6.1  dock8  syk  pld1b  spsb1"
0.0958967913720186,6,129,3.66386168910649,"Lyase activity "," http://amigo.geneontology.org/amigo/term/GO:0016829"," npr1a  si:dkey-206f10.1  CHAC1  ca7  eno1a  ca6"
0.0976237528008484,13,462,2.22136516725654,"Regulation of cell communication "," http://amigo.geneontology.org/amigo/term/GO:0010646"," cdc42se2  akap12b  ralgps1  angptl2b  dlk2  tmem198b  tmem88b  nlgn2a  gid8a  emilin3a  zmynd11  wnt5b  rerea"
0.0976237528008484,3,31,7.87730263157895,"Regulation of cell adhesion "," http://amigo.geneontology.org/amigo/term/GO:0030155"," prnpb  gata3  si:dkey-70p6.1"
0.0999843534690495,2,11,15.7546052631579,"Regulation of cell activation "," http://amigo.geneontology.org/amigo/term/GO:0050865"," gata3  si:dkey-70p6.1"
0.0999843534690495,2,10,15.7546052631579,"Negative regulation of transport "," http://amigo.geneontology.org/amigo/term/GO:0051051"," plcb3  rrad"
0.0999843534690495,2,10,15.7546052631579,"Regulation of leukocyte differentiation "," http://amigo.geneontology.org/amigo/term/GO:1902105"," gata3  irf8"
0.0999843534690495,2,10,15.7546052631579,"Glutamine family amino acid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009084"," aldh18a1  ASS1"
0.100282638256078,5,94,4.1900545912654,"Positive regulation of signal transduction "," http://amigo.geneontology.org/amigo/term/GO:0009967"," akap12b  angptl2b  tmem198b  gid8a  wnt5b"
0.100282638256078,3,31,7.6231960950764,"Lymphangiogenesis "," http://amigo.geneontology.org/amigo/term/GO:0001946"," etv2  syk  wnt5b"
0.100282638256078,3,31,7.6231960950764,"Regulation of extent of cell growth "," http://amigo.geneontology.org/amigo/term/GO:0061387"," robo2  DPYSL2  slit3"
0.100282638256078,7,174,3.16902979431337,"Gastrulation "," http://amigo.geneontology.org/amigo/term/GO:0007369"," prnpb  arf6a  mixl1  dyrk1b  etv2  ror2  wnt5b"
0.100349089081184,13,468,2.19282514369435,"Regulation of signaling "," http://amigo.geneontology.org/amigo/term/GO:0023051"," cdc42se2  akap12b  ralgps1  angptl2b  dlk2  tmem198b  tmem88b  nlgn2a  gid8a  emilin3a  zmynd11  wnt5b  rerea"
0.101570395100112,24,1102,1.717123189445,"Cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0030154"," scube3  CDIN1  npr1a  ascl1a  akap12b  actr10  tbx5a  lmx1bb  angptl2b  ncoa4  pomcb  robo2  robo1  gata3  DPYSL2  slit3  fli1b  etv2  irf8  ppdpfa  sptan1  myo5b  pgm5  wnt5b"
0.101570395100112,3,32,7.38497121710526,"Lymph vessel morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0036303"," etv2  syk  wnt5b"
0.101570395100112,5,96,4.1027617872807,"Positive regulation of transcription, DNA-templated "," http://amigo.geneontology.org/amigo/term/GO:0045893"," rel  ascl1a  tbx5a  creb3l2  etv2"
0.101570395100112,6,135,3.50102339181287,"Skeletal system morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048705"," rbm24b  meis2a  plcb3  vgll4l  gata3  wnt5b"
0.101570395100112,6,134,3.52715043205027,"Embryonic skeletal system development "," http://amigo.geneontology.org/amigo/term/GO:0048706"," rbm24b  meis2a  plcb3  vgll4l  gata3  wnt5b"
0.101570395100112,5,96,4.1027617872807,"Positive regulation of RNA biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:1902680"," rel  ascl1a  tbx5a  creb3l2  etv2"
0.101570395100112,5,96,4.1027617872807,"Positive regulation of nucleic acid-templated transcription "," http://amigo.geneontology.org/amigo/term/GO:1903508"," rel  ascl1a  tbx5a  creb3l2  etv2"
0.101570395100112,14,522,2.11268652954225,"Movement of cell or subcellular component "," http://amigo.geneontology.org/amigo/term/GO:0006928"," kif13a  npr1a  akap12b  actr10  robo2  robo1  gata3  dnah2  DPYSL2  myo6a  wdr34  syk  dync1li2  wnt5b"
0.101570395100112,7,177,3.11531742491823,"Angiogenesis "," http://amigo.geneontology.org/amigo/term/GO:0001525"," angptl2b  dlk2  fli1b  etv2  syk  wnk1b  wnt5b"
0.103551383473211,5,97,4.06046527400977,"Positive regulation of cell communication "," http://amigo.geneontology.org/amigo/term/GO:0010647"," akap12b  angptl2b  tmem198b  gid8a  wnt5b"
0.103551383473211,5,97,4.06046527400977,"Positive regulation of signaling "," http://amigo.geneontology.org/amigo/term/GO:0023056"," akap12b  angptl2b  tmem198b  gid8a  wnt5b"
0.103551383473211,4,62,5.08213073005093,"Canonical Wnt signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0060070"," tcf7l2  tmem198b  tmem88b  gid8a"
0.103777676410568,12,425,2.22417956656347,"Regulation of signal transduction "," http://amigo.geneontology.org/amigo/term/GO:0009966"," cdc42se2  akap12b  ralgps1  angptl2b  dlk2  tmem198b  tmem88b  gid8a  emilin3a  zmynd11  wnt5b  rerea"
0.103777676410568,2,11,14.3223684210526,"Hyaluronan metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0030212"," itih2  itih5"
0.103777676410568,8,225,2.80081871345029,"Blood vessel morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048514"," angptl2b  dlk2  myo6a  fli1b  etv2  syk  wnk1b  wnt5b"
0.103777676410568,4,63,5.00146198830409,"Cardiac muscle tissue development "," http://amigo.geneontology.org/amigo/term/GO:0048738"," rbm24b  npr1a  tbx5a  myo5b"
0.103777676410568,24,1114,1.69860973187686,"Cellular developmental process "," http://amigo.geneontology.org/amigo/term/GO:0048869"," scube3  CDIN1  npr1a  ascl1a  akap12b  actr10  tbx5a  lmx1bb  angptl2b  ncoa4  pomcb  robo2  robo1  gata3  DPYSL2  slit3  fli1b  etv2  irf8  ppdpfa  sptan1  myo5b  pgm5  wnt5b"
0.103777676410568,2,11,14.3223684210526,"Regulation of cytosolic calcium ion concentration "," http://amigo.geneontology.org/amigo/term/GO:0051480"," atp1a2a  wnt5b"
0.103777676410568,2,11,14.3223684210526,"Regulation of cellular localization "," http://amigo.geneontology.org/amigo/term/GO:0060341"," creb3l2  dync1li2"
0.103777676410568,3,33,7.16118421052632,"Sulfur compound binding "," http://amigo.geneontology.org/amigo/term/GO:1901681"," acbd3  hacl1  PC"
0.103777676410568,8,226,2.78842571029343,"Skeletal system development "," http://amigo.geneontology.org/amigo/term/GO:0001501"," rbm24b  meis2a  plcb3  vgll4l  fat3a  gata3  wnt5b  rerea"
0.107277882299192,2,12,13.1288377192982,"Positive regulation of cell migration "," http://amigo.geneontology.org/amigo/term/GO:0030335"," gata3  syk"
0.107277882299192,4,65,4.84757085020243,"Morphogenesis of an epithelial sheet "," http://amigo.geneontology.org/amigo/term/GO:0002011"," prnpb  arf6a  tbx5a  lmx1bb"
0.107277882299192,15,593,1.99931538872562,"Small molecule metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0044281"," aldh18a1  npr1a  pah  galt  th2  dnph1  si:dkey-206f10.1  man2b1  ASS1  atp5f1c  nt5e  uckl1a  PC  eno1a  ca6"
0.107277882299192,5,100,3.93865131578947,"Negative regulation of nucleobase-containing compound metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0045934"," recql5  cipcb  parpbp  jazf1b  hoxa13b"
0.107277882299192,2,12,13.1288377192982,"Negative regulation of neurogenesis "," http://amigo.geneontology.org/amigo/term/GO:0050768"," robo2  slit3"
0.107277882299192,2,12,13.1288377192982,"Positive regulation of cellular component movement "," http://amigo.geneontology.org/amigo/term/GO:0051272"," gata3  syk"
0.107277882299192,2,12,13.1288377192982,"Regulation of calcium ion transport "," http://amigo.geneontology.org/amigo/term/GO:0051924"," plcb3  rrad"
0.107277882299192,2,12,13.1288377192982,"Negative regulation of nervous system development "," http://amigo.geneontology.org/amigo/term/GO:0051961"," robo2  slit3"
0.107277882299192,2,12,13.1288377192982,"Cardiac muscle tissue growth "," http://amigo.geneontology.org/amigo/term/GO:0055017"," npr1a  myo5b"
0.107277882299192,2,12,13.1288377192982,"Heart growth "," http://amigo.geneontology.org/amigo/term/GO:0060419"," npr1a  myo5b"
0.107277882299192,14,535,2.06135022134776,"Epithelium development "," http://amigo.geneontology.org/amigo/term/GO:0060429"," prnpb  rbm24b  ascl1a  akap12b  arf6a  tbx5a  lmx1bb  mixl1  atp1a2a  robo1  gata3  ror2  foxd5  wnt5b"
0.107277882299192,2,12,13.1288377192982,"Vesicle-mediated transport to the plasma membrane "," http://amigo.geneontology.org/amigo/term/GO:0098876"," rab14l  myo5b"
0.107277882299192,3,34,6.95056114551084,"Microtubule-based transport "," http://amigo.geneontology.org/amigo/term/GO:0099111"," kif13a  actr10  wdr34"
0.107277882299192,2,12,13.1288377192982,"Mucopolysaccharide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:1903510"," itih2  itih5"
0.107277882299192,2,12,13.1288377192982,"Positive regulation of cell motility "," http://amigo.geneontology.org/amigo/term/GO:2000147"," gata3  syk"
0.107277882299192,2,12,13.1288377192982,"Regulation of response to DNA damage stimulus "," http://amigo.geneontology.org/amigo/term/GO:2001020"," parpbp  slf1"
0.115417635173835,5,104,3.78716472672065,"Positive regulation of macromolecule biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0010557"," rel  ascl1a  tbx5a  creb3l2  etv2"
0.115417635173835,3,36,6.56441885964912,"Oxidoreductase activity, acting on a sulfur group of donors "," http://amigo.geneontology.org/amigo/term/GO:0016667"," qsox2  pcyox1  PTGES2"
0.116721948330366,11,386,2.24482717480229,"Establishment of localization in cell "," http://amigo.geneontology.org/amigo/term/GO:0051649"," kif13a  pex13  syn1  actr10  rab14l  creb3l2  wdr34  dync1li2  zgc:113278  myo5b  wnt5b"
0.118054031641753,9,285,2.48756925207756,"Hemopoiesis "," http://amigo.geneontology.org/amigo/term/GO:0030097"," CDIN1  angptl2b  ncoa4  pomcb  gata3  taf3  etv2  irf8  wnt5b"
0.118218467687999,2,13,12.1189271255061,"Central nervous system projection neuron axonogenesis "," http://amigo.geneontology.org/amigo/term/GO:0021952"," robo2  slit3"
0.118218467687999,2,13,12.1189271255061,"Cellular modified amino acid catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0042219"," pcyox1  CHAC1"
0.118218467687999,2,13,12.1189271255061,"Nucleoside phosphate catabolic process "," http://amigo.geneontology.org/amigo/term/GO:1901292"," dnph1  nt5e"
0.118218467687999,2,13,12.1189271255061,"Voltage-gated sodium channel complex "," http://amigo.geneontology.org/amigo/term/GO:0001518"," si:ch211-225p5.8  scn1ba"
0.118218467687999,2,13,12.1189271255061,"Sodium channel complex "," http://amigo.geneontology.org/amigo/term/GO:0034706"," si:ch211-225p5.8  scn1ba"
0.118218467687999,3,37,6.38700213371266,"Smoothened signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0007224"," scube3  emilin3a  rerea"
0.118218467687999,9,287,2.47023427471117,"Brain development "," http://amigo.geneontology.org/amigo/term/GO:0007420"," rel  ascl1a  tcf7l2  lmx1bb  bcl11aa  DPYSL2  snx14  znhit3  wnt5b"
0.118237364697776,26,1273,1.61267612929963,"ATP binding "," http://amigo.geneontology.org/amigo/term/GO:0005524"," trap1  si:dkey-81j8.6  ak5l  ttll12  kif13a  recql5  npr1a  syn1  ddx54  abl1  ASS1  pkn3  dnah2  dyrk1b  myo6a  psmc4  abcc9  uckl1a  atp2b3a  syk  ror2  tk2  myo5b  wnk1b  PC  epha4a"
0.118869360721052,5,107,3.680982538121,"Positive regulation of biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009891"," rel  ascl1a  tbx5a  creb3l2  etv2"
0.118869360721052,5,107,3.680982538121,"Positive regulation of cellular biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0031328"," rel  ascl1a  tbx5a  creb3l2  etv2"
0.118869360721052,5,107,3.680982538121,"Positive regulation of RNA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051254"," rel  ascl1a  tbx5a  creb3l2  etv2"
0.118869360721052,10,339,2.32368809191119,"Pattern specification process "," http://amigo.geneontology.org/amigo/term/GO:0007389"," rbm24b  tcf7l2  tbx5a  lmx1bb  mixl1  atp1a2a  igf1  gid8a  foxd5  wnt5b"
0.121670424327734,9,290,2.44468012704174,"Hematopoietic or lymphoid organ development "," http://amigo.geneontology.org/amigo/term/GO:0048534"," CDIN1  angptl2b  ncoa4  pomcb  gata3  taf3  etv2  irf8  wnt5b"
0.123522025574167,9,291,2.43627916440586,"Immune system development "," http://amigo.geneontology.org/amigo/term/GO:0002520"," CDIN1  angptl2b  ncoa4  pomcb  gata3  taf3  etv2  irf8  wnt5b"
0.127608452482701,2,14,11.2532894736842,"Neutrophil differentiation "," http://amigo.geneontology.org/amigo/term/GO:0030223"," etv2  irf8"
0.127608452482701,6,152,3.10946156509695,"Positive regulation of nitrogen compound metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051173"," rel  ascl1a  tbx5a  creb3l2  etv2  slf1"
0.127608452482701,3,39,6.05946356275304,"Localization within membrane "," http://amigo.geneontology.org/amigo/term/GO:0051668"," rab14l  zgc:113278  myo5b"
0.127608452482701,2,14,11.2532894736842,"Perinuclear region of cytoplasm "," http://amigo.geneontology.org/amigo/term/GO:0048471"," akap12b  ghsrb"
0.127608452482701,2,14,11.2532894736842,"Non-membrane spanning protein tyrosine kinase activity "," http://amigo.geneontology.org/amigo/term/GO:0004715"," abl1  syk"
0.132311022694832,12,454,2.08210642244377,"Cellular localization "," http://amigo.geneontology.org/amigo/term/GO:0051641"," scfd2  kif13a  pex13  syn1  actr10  rab14l  creb3l2  wdr34  dync1li2  zgc:113278  myo5b  wnt5b"
0.137002879412773,9,298,2.37905113034263,"Head development "," http://amigo.geneontology.org/amigo/term/GO:0060322"," rel  ascl1a  tcf7l2  lmx1bb  bcl11aa  DPYSL2  snx14  znhit3  wnt5b"
0.13933670139221,3,41,5.76387997432606,"Hexose metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0019318"," galt  man2b1  PC"
0.13933670139221,2,15,10.5030701754386,"Positive regulation of locomotion "," http://amigo.geneontology.org/amigo/term/GO:0040017"," gata3  syk"
0.13933670139221,2,15,10.5030701754386,"Embryonic neurocranium morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048702"," rbm24b  gata3"
0.13933670139221,2,15,10.5030701754386,"Regulation of axonogenesis "," http://amigo.geneontology.org/amigo/term/GO:0050770"," robo2  slit3"
0.13933670139221,2,15,10.5030701754386,"Positive regulation of canonical Wnt signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0090263"," tmem198b  gid8a"
0.13933670139221,2,15,10.5030701754386,"Cell surface "," http://amigo.geneontology.org/amigo/term/GO:0009986"," prnpb  ca6"
0.13933670139221,3,41,5.76387997432606,"Regulation of cell growth "," http://amigo.geneontology.org/amigo/term/GO:0001558"," robo2  DPYSL2  slit3"
0.140146862851599,4,75,4.20122807017544,"Cell growth "," http://amigo.geneontology.org/amigo/term/GO:0016049"," robo2  DPYSL2  slit3  wnt5b"
0.143869837294144,5,115,3.42491418764302,"Myeloid cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0030099"," CDIN1  ncoa4  etv2  irf8  wnt5b"
0.143874673555609,6,159,2.97256703078451,"Regulation of cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0045595"," pomcb  robo2  gata3  DPYSL2  slit3  irf8"
0.143874673555609,3,42,5.62664473684211,"Regulation of developmental growth "," http://amigo.geneontology.org/amigo/term/GO:0048638"," robo2  DPYSL2  slit3"
0.143874673555609,3,42,5.62664473684211,"Regulation of neurogenesis "," http://amigo.geneontology.org/amigo/term/GO:0050767"," robo2  gata3  slit3"
0.143874673555609,3,42,5.62664473684211,"Carbon-oxygen lyase activity "," http://amigo.geneontology.org/amigo/term/GO:0016835"," ca7  eno1a  ca6"
0.143874673555609,3,42,5.62664473684211,"Hydro-lyase activity "," http://amigo.geneontology.org/amigo/term/GO:0016836"," ca7  eno1a  ca6"
0.144034865948566,8,254,2.4810401989225,"Blood vessel development "," http://amigo.geneontology.org/amigo/term/GO:0001568"," angptl2b  dlk2  myo6a  fli1b  etv2  syk  wnk1b  wnt5b"
0.145627600290409,4,77,4.09210526315789,"Hindbrain development "," http://amigo.geneontology.org/amigo/term/GO:0030902"," ascl1a  lmx1bb  snx14  znhit3"
0.145627600290409,4,77,4.09210526315789,"Tissue regeneration "," http://amigo.geneontology.org/amigo/term/GO:0042246"," ascl1a  tbx5a  gata3  wnt5b"
0.145627600290409,6,160,2.95398848684211,"Regulation of anatomical structure size "," http://amigo.geneontology.org/amigo/term/GO:0090066"," edn1  robo2  DPYSL2  slit3  HTR1B  myo5b"
0.145936273487604,2,16,9.84662828947368,"Negative regulation of cell development "," http://amigo.geneontology.org/amigo/term/GO:0010721"," robo2  slit3"
0.145936273487604,2,16,9.84662828947368,"Regulation of Rho protein signal transduction "," http://amigo.geneontology.org/amigo/term/GO:0035023"," cdc42se2  akap12b"
0.145936273487604,2,16,9.84662828947368,"Alpha-mannosidase activity "," http://amigo.geneontology.org/amigo/term/GO:0004559"," man2b1  man1a1"
0.145936273487604,2,16,9.84662828947368,"Mannosidase activity "," http://amigo.geneontology.org/amigo/term/GO:0015923"," man2b1  man1a1"
0.145936273487604,2,16,9.84662828947368,"Neuron recognition "," http://amigo.geneontology.org/amigo/term/GO:0008038"," robo2  robo1"
0.15150249667907,10,363,2.17605045071242,"Metal ion transport "," http://amigo.geneontology.org/amigo/term/GO:0030001"," kcnd3  plcb3  zgc:162160  si:ch211-225p5.8  scn1ba  abcc9  kcnj8  atp2b3a  rrad  wnt5b"
0.153499487566173,3,44,5.37088815789474,"Formation of primary germ layer "," http://amigo.geneontology.org/amigo/term/GO:0001704"," mixl1  dyrk1b  etv2"
0.153499487566173,3,44,5.37088815789474,"Lymph vessel development "," http://amigo.geneontology.org/amigo/term/GO:0001945"," etv2  syk  wnt5b"
0.155069966800164,6,164,2.88193998716303,"Positive regulation of cellular metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0031325"," rel  ascl1a  tbx5a  creb3l2  etv2  slf1"
0.156405964018929,2,17,9.26741486068111,"Regulation of metal ion transport "," http://amigo.geneontology.org/amigo/term/GO:0010959"," plcb3  rrad"
0.156405964018929,2,17,9.26741486068111,"Central nervous system neuron axonogenesis "," http://amigo.geneontology.org/amigo/term/GO:0021955"," robo2  slit3"
0.156405964018929,2,17,9.26741486068111,"Digestive system process "," http://amigo.geneontology.org/amigo/term/GO:0022600"," tcf7l2  myo5b"
0.156405964018929,4,80,3.93865131578947,"Regulation of Wnt signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0030111"," tmem198b  tmem88b  gid8a  wnt5b"
0.156405964018929,3,45,5.2515350877193,"Regulation of nervous system development "," http://amigo.geneontology.org/amigo/term/GO:0051960"," robo2  gata3  slit3"
0.156405964018929,3,45,5.2515350877193,"Regulation of canonical Wnt signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0060828"," tmem198b  tmem88b  gid8a"
0.156405964018929,2,17,9.26741486068111,"Intracellular protein transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0065002"," pex13  zgc:113278"
0.156405964018929,2,17,9.26741486068111,"Protein transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0071806"," pex13  zgc:113278"
0.16431518821306,3,46,5.13737128146453,"Leukocyte differentiation "," http://amigo.geneontology.org/amigo/term/GO:0002521"," gata3  etv2  irf8"
0.16431518821306,3,46,5.13737128146453,"Monosaccharide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0005996"," galt  man2b1  PC"
0.16725047342517,14,600,1.84727364894649,"Immune system process "," http://amigo.geneontology.org/amigo/term/GO:0002376"," CDIN1  angptl2b  ncoa4  pomcb  rab14l  gata3  taf3  etv2  pycard  irf8  si:dkey-70p6.1  nfil3  wnt5b  ccl34a.3"
0.170157689144384,2,18,8.75255847953216,"Granulocyte differentiation "," http://amigo.geneontology.org/amigo/term/GO:0030851"," etv2  irf8"
0.17112121949084,6,170,2.78022445820433,"Positive regulation of macromolecule metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0010604"," rel  ascl1a  tbx5a  creb3l2  etv2  slf1"
0.173109134631681,9,321,2.2085895228726,"Chordate embryonic development "," http://amigo.geneontology.org/amigo/term/GO:0043009"," rbm24b  meis2a  plcb3  vgll4l  lmx1bb  gata3  foxd5  wnt5b  rerea"
0.176039592824726,8,270,2.33401559454191,"Transcription by RNA polymerase II "," http://amigo.geneontology.org/amigo/term/GO:0006366"," ascl1a  tbx5a  creb3l2  jazf1b  hoxa13b  gata3  etv2  nfil3"
0.177534369938614,9,323,2.19491404595079,"Embryo development ending in birth or egg hatching "," http://amigo.geneontology.org/amigo/term/GO:0009792"," rbm24b  meis2a  plcb3  vgll4l  lmx1bb  gata3  foxd5  wnt5b  rerea"
0.177534369938614,4,85,3.70696594427245,"Organelle localization "," http://amigo.geneontology.org/amigo/term/GO:0051640"," scfd2  kif13a  actr10  dync1li2"
0.177534369938614,4,85,3.70696594427245,"Skeletal muscle organ development "," http://amigo.geneontology.org/amigo/term/GO:0060538"," scube3  rbm24b  atp1a2a  smyd3"
0.177534369938614,8,271,2.32540299087201,"Cell morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0000902"," npr1a  akap12b  robo2  robo1  DPYSL2  slit3  tbcc  wnt5b"
0.177546999884558,7,221,2.49507323172184,"Axon development "," http://amigo.geneontology.org/amigo/term/GO:0061564"," npr1a  ascl1a  robo2  robo1  DPYSL2  slit3  myo5b"
0.181441721998399,2,19,8.29189750692521,"Aromatic amino acid family metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009072"," pah  th2"
0.184478061817394,8,275,2.29994237418363,"Cell-cell signaling "," http://amigo.geneontology.org/amigo/term/GO:0007267"," syn1  tcf7l2  tmem198b  tmem88b  nlgn2a  HTR1B  gid8a  wnt5b"
0.187422292731324,4,87,3.62174833635814,"Transcription cis-regulatory region binding "," http://amigo.geneontology.org/amigo/term/GO:0000976"," mixl1  creb3l2  taf3  irf8"
0.187422292731324,4,87,3.62174833635814,"Transcription regulatory region nucleic acid binding "," http://amigo.geneontology.org/amigo/term/GO:0001067"," mixl1  creb3l2  taf3  irf8"
0.190661907962396,1,3,26.2576754385965,"Deoxyribonucleoside monophosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009162"," dnph1"
0.190661907962396,1,3,26.2576754385965,"Regulation of mitotic cell cycle, embryonic "," http://amigo.geneontology.org/amigo/term/GO:0009794"," dync1li2"
0.190661907962396,2,24,6.56441885964912,"Embryonic pattern specification "," http://amigo.geneontology.org/amigo/term/GO:0009880"," mixl1  foxd5"
0.190661907962396,6,184,2.56868564073227,"Positive regulation of metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009893"," rel  ascl1a  tbx5a  creb3l2  etv2  slf1"
0.190661907962396,5,140,2.81332236842105,"Negative regulation of signal transduction "," http://amigo.geneontology.org/amigo/term/GO:0009968"," akap12b  dlk2  tmem88b  zmynd11  rerea"
